G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202112011,2021-04-12,2067000,폐기,폐품,내구연한 경과,2021-05-12,2024-01-18,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612020,2016-05-22,3418000,폐기,정비필요품,수리비용과다,2016-06-23,2020-05-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612030,2016-05-22,3418000,폐기,폐품,내구연한 경과,2016-06-23,2020-02-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612032,2016-05-22,3418000,폐기,폐품,내구연한 경과,2016-06-23,2021-11-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612033,2016-05-22,3418000,매각,중고품,활용부서부재,2016-06-23,2025-08-18,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612034,2016-05-22,3418000,폐기,정비필요품,수리비용과다,2016-06-23,2018-07-13,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202212036,2022-11-10,5574000,매각,신품,활용부서 부재,2022-12-17,2024-12-05,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202212038,2022-11-10,5574000,폐기,폐품,내구연한 경과,2022-12-17,2024-08-13,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201512043,2015-11-10,253000,매각,중고품,구형화,2015-12-11,2024-07-19,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202112074,2021-11-19,9987000,매각,중고품,구형화,2021-11-25,2024-04-02,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202112081,2021-11-19,9987000,폐기,폐품,내구연한 경과,2021-11-25,2025-04-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202112083,2021-11-19,9987000,폐기,폐품,내구연한 경과,2021-11-25,2024-04-17,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202012093,2020-09-18,1835000,폐기,폐품,내구연한 경과,2020-09-25,2025-10-24,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202012097,2020-09-18,1835000,폐기,폐품,내구연한 경과,2020-09-25,2022-09-14,5
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201612105,2016-01-28,14931000,폐기,정비필요품,수리비용과다,2016-03-22,2018-12-03,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201612106,2016-01-28,14931000,매각,폐품,내구연한 경과,2016-03-22,2024-08-16,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201612109,2016-01-28,14931000,매각,중고품,구형화,2016-03-22,2023-08-17,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201612110,2016-01-28,14931000,매각,중고품,활용부서부재,2016-03-22,2021-09-25,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201612111,2016-01-28,14931000,매각,중고품,활용부서부재,2016-03-22,2022-12-30,6
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201712120,2017-02-19,1187000,폐기,폐품,내구연한 경과,2017-02-23,2021-03-23,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201712123,2017-02-19,1187000,폐기,중고품,구형화,2017-02-23,2021-10-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012126,2020-04-16,2251000,폐기,정비필요품,수리비용과다,2020-04-22,2025-11-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012130,2020-04-16,2251000,폐기,폐품,내구연한 경과,2020-04-22,2022-12-18,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012132,2020-04-16,2251000,폐기,정비필요품,수리비용과다,2020-04-22,2024-03-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012136,2020-04-16,2251000,매각,중고품,활용부서부재,2020-04-22,2025-04-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212143,2022-01-22,4190000,폐기,폐품,내구연한 경과,2022-01-28,2023-12-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212150,2022-01-22,4190000,매각,중고품,구형화,2022-01-28,2023-10-13,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212154,2022-01-22,4190000,매각,중고품,구형화,2022-01-28,2024-11-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212156,2022-01-22,4190000,폐기,폐품,내구연한 경과,2022-01-28,2025-11-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212157,2022-01-22,4190000,폐기,폐품,내구연한 경과,2022-01-28,2025-06-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212158,2022-01-22,4190000,매각,중고품,활용부서부재,2022-01-28,2024-07-31,10
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201712161,2017-08-14,19966000,매각,중고품,구형화,2017-08-19,2020-11-30,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201912185,2019-11-23,2368000,폐기,폐품,내구연한 경과,2020-01-20,2025-10-01,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201812188,2018-01-14,3226000,폐기,폐품,내구연한 경과,2018-02-25,2025-08-04,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201812189,2018-01-14,3226000,폐기,폐품,내구연한 경과,2018-02-25,2019-07-21,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201812190,2018-01-14,3226000,폐기,중고품,활용부서부재,2018-02-25,2024-01-21,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201812192,2018-01-14,3226000,매각,중고품,활용부서부재,2018-02-25,2021-06-22,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201712193,2017-09-27,3662000,폐기,정비필요품,수리비용과다,2017-10-31,2022-11-11,6
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202112208,2021-09-03,962000,폐기,폐품,내구연한 경과,2021-09-07,2024-07-12,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202112209,2021-09-03,962000,폐기,폐품,내구연한 경과,2021-09-07,2024-04-07,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201512213,2015-12-29,1269000,폐기,폐품,내구연한 경과,2016-02-15,2019-10-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201512216,2015-12-29,1269000,폐기,정비필요품,수리비용과다,2016-02-15,2021-05-03,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201812218,2018-08-20,2047000,폐기,정비필요품,수리비용과다,2018-10-10,2022-01-10,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201812221,2018-08-20,2047000,매각,중고품,활용부서부재,2018-10-10,2025-05-15,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201812222,2018-08-20,2047000,폐기,정비필요품,수리비용과다,2018-10-10,2022-02-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201812226,2018-08-20,2047000,폐기,정비필요품,수리비용과다,2018-10-10,2022-02-24,10
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201812233,2018-04-22,4965000,폐기,정비필요품,수리비용과다,2018-05-27,2025-10-28,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201812234,2018-04-22,4965000,매각,중고품,구형화,2018-05-27,2022-03-18,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201812240,2018-04-22,4965000,폐기,폐품,내구연한 경과,2018-05-27,2022-09-27,8
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912244,2019-07-04,3607000,매각,중고품,구형화,2019-07-06,2024-06-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912245,2019-07-04,3607000,매각,중고품,구형화,2019-07-06,2021-03-12,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912250,2019-07-04,3607000,폐기,폐품,내구연한 경과,2019-07-06,2023-12-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201912261,2019-07-04,3607000,폐기,폐품,내구연한 경과,2019-07-06,2023-10-17,10
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201612265,2016-09-14,6507000,매각,중고품,활용부서부재,2016-09-21,2020-02-07,7
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202112271,2021-07-12,427000,매각,중고품,구형화,2021-07-15,2023-07-16,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202112275,2021-07-12,427000,매각,중고품,구형화,2021-07-15,2024-03-01,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202112276,2021-07-12,427000,매각,중고품,활용부서부재,2021-07-15,2023-11-08,4
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201612283,2016-08-05,1389000,폐기,폐품,내구연한 경과,2016-09-14,2024-04-30,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201612284,2016-08-05,1389000,매각,중고품,구형화,2016-09-14,2025-11-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712294,2017-07-23,6793000,폐기,정비필요품,수리비용과다,2017-09-03,2024-12-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712296,2017-07-23,6793000,폐기,정비필요품,수리비용과다,2017-09-03,2025-05-13,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712298,2017-07-23,6793000,멸실,폐품,내구연한 경과,2017-09-03,2024-05-15,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712300,2017-07-23,6793000,매각,중고품,구형화,2017-09-03,2020-10-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712301,2017-07-23,6793000,폐기,폐품,내구연한 경과,2017-09-03,2024-12-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712302,2017-07-23,6793000,폐기,폐품,내구연한 경과,2017-09-03,2019-07-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712304,2017-07-23,6793000,폐기,폐품,내구연한 경과,2017-09-03,2024-08-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712306,2017-07-23,6793000,매각,중고품,활용부서부재,2017-09-03,2022-12-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712307,2017-07-23,6793000,폐기,폐품,내구연한 경과,2017-09-03,2024-06-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712308,2017-07-23,6793000,폐기,폐품,내구연한 경과,2017-09-03,2020-03-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712314,2017-07-23,6793000,매각,중고품,구형화,2017-09-03,2021-03-18,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712316,2017-07-23,6793000,폐기,정비필요품,수리비용과다,2017-09-03,2020-05-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712318,2017-07-23,6793000,폐기,중고품,구형화,2017-09-03,2020-05-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712319,2017-07-23,6793000,매각,중고품,활용부서부재,2017-09-03,2023-02-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712325,2017-07-23,6793000,멸실,폐품,내구연한 경과,2017-09-03,2022-11-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712326,2017-07-23,6793000,폐기,폐품,내구연한 경과,2017-09-03,2024-01-19,10
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201712327,2017-07-15,6178000,폐기,정비필요품,수리비용과다,2017-07-22,2021-01-04,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201712329,2017-07-15,6178000,매각,중고품,구형화,2017-07-22,2022-03-18,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201712332,2017-07-15,6178000,매각,중고품,활용부서부재,2017-07-22,2018-12-06,6
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201512337,2015-07-26,2567000,도난,폐품,내구연한 경과,2015-07-27,2021-01-20,10
4322260926066170,"라우터, Netgear, (US)PR60X",M202012344,2020-09-09,1747000,폐기,정비필요품,수리비용과다,2020-10-13,2025-04-12,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202012345,2020-09-09,1747000,폐기,폐품,내구연한 경과,2020-10-13,2024-08-24,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212349,2022-06-27,4579000,폐기,정비필요품,수리비용과다,2022-08-19,2025-06-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212356,2022-06-27,4579000,폐기,정비필요품,수리비용과다,2022-08-19,2023-10-31,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212365,2022-06-27,4579000,폐기,정비필요품,수리비용과다,2022-08-19,2025-08-31,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212369,2022-06-27,4579000,폐기,폐품,내구연한 경과,2022-08-19,2024-01-28,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212370,2022-06-27,4579000,폐기,폐품,내구연한 경과,2022-08-19,2024-04-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202212373,2022-06-27,4579000,폐기,폐품,내구연한 경과,2022-08-19,2025-06-03,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201712419,2017-10-06,492000,폐기,폐품,내구연한 경과,2017-12-05,2020-08-15,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201812471,2018-10-28,312000,매각,중고품,구형화,2018-12-24,2022-06-06,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201812473,2018-10-28,312000,폐기,폐품,내구연한 경과,2018-12-24,2024-12-31,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201512477,2015-09-10,7153000,폐기,폐품,내구연한 경과,2015-09-11,2020-01-08,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201512479,2015-09-10,7153000,폐기,폐품,내구연한 경과,2015-09-11,2020-08-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201512484,2015-09-10,7153000,폐기,폐품,내구연한 경과,2015-09-11,2021-12-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201512487,2015-09-10,7153000,폐기,폐품,내구연한 경과,2015-09-11,2023-07-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201512492,2015-09-10,7153000,폐기,폐품,내구연한 경과,2015-09-11,2018-09-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201512493,2015-09-10,7153000,폐기,폐품,내구연한 경과,2015-09-11,2018-09-02,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201512494,2015-09-10,7153000,폐기,정비필요품,수리비용과다,2015-09-11,2017-06-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612508,2016-11-03,7192000,폐기,폐품,내구연한 경과,2016-12-18,2021-03-27,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612510,2016-11-03,7192000,폐기,폐품,내구연한 경과,2016-12-18,2021-07-19,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612512,2016-11-03,7192000,폐기,폐품,내구연한 경과,2016-12-18,2022-10-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612514,2016-11-03,7192000,폐기,폐품,내구연한 경과,2016-12-18,2018-09-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612518,2016-11-03,7192000,폐기,정비필요품,수리비용과다,2016-12-18,2021-09-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612523,2016-11-03,7192000,폐기,폐품,내구연한 경과,2016-12-18,2020-09-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612529,2016-11-03,7192000,폐기,중고품,구형화,2016-12-18,2019-12-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612530,2016-11-03,7192000,매각,중고품,구형화,2016-12-18,2023-01-08,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612531,2016-11-03,7192000,폐기,폐품,내구연한 경과,2016-12-18,2025-10-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612537,2016-11-03,7192000,폐기,정비필요품,수리비용과다,2016-12-18,2021-05-04,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612538,2016-11-03,7192000,매각,중고품,활용부서부재,2016-12-18,2022-09-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612540,2016-11-03,7192000,매각,중고품,구형화,2016-12-18,2025-11-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201612547,2016-11-03,7192000,폐기,정비필요품,수리비용과다,2016-12-18,2023-12-06,10
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201712587,2017-05-23,332000,매각,정비필요품,수리비용과다,2017-07-15,2019-06-16,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201812589,2018-03-21,1650000,폐기,폐품,내구연한 경과,2018-05-20,2019-10-14,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201512625,2015-02-01,1755000,폐기,폐품,내구연한 경과,2015-04-01,2018-10-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201512626,2015-02-01,1755000,폐기,정비필요품,수리비용과다,2015-04-01,2018-11-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201512627,2015-02-01,1755000,폐기,정비필요품,수리비용과다,2015-04-01,2020-04-01,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201512630,2015-02-01,1755000,폐기,정비필요품,수리비용과다,2015-04-01,2019-02-10,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202112634,2021-11-25,1262000,폐기,폐품,내구연한 경과,2022-01-13,2025-11-07,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202112639,2021-11-25,1262000,매각,정비필요품,수리비용과다,2022-01-13,2025-02-24,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201812643,2018-02-15,6764000,멸실,중고품,구형화,2018-02-21,2020-07-11,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201812648,2018-02-15,6764000,폐기,폐품,내구연한 경과,2018-02-21,2024-08-09,10
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201812659,2018-05-15,6603000,폐기,폐품,내구연한 경과,2018-06-16,2020-09-01,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201812665,2018-05-15,6603000,폐기,폐품,내구연한 경과,2018-06-16,2021-05-15,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201812666,2018-05-15,6603000,폐기,중고품,구형화,2018-06-16,2020-11-19,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202112681,2021-12-14,13870000,폐기,폐품,내구연한 경과,2022-02-12,2025-11-14,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202112683,2021-12-14,13870000,매각,중고품,구형화,2022-02-12,2024-02-16,6
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201712688,2017-03-23,3671000,폐기,폐품,내구연한 경과,2017-03-29,2019-02-21,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201712689,2017-03-23,3671000,매각,중고품,활용부서부재,2017-03-29,2022-07-13,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712700,2017-02-01,5848000,매각,중고품,활용부서부재,2017-02-07,2022-09-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712705,2017-02-01,5848000,매각,폐품,내구연한 경과,2017-02-07,2019-08-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712710,2017-02-01,5848000,폐기,중고품,구형화,2017-02-07,2020-03-31,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712711,2017-02-01,5848000,폐기,폐품,내구연한 경과,2017-02-07,2020-10-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712712,2017-02-01,5848000,폐기,정비필요품,수리비용과다,2017-02-07,2024-09-21,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712715,2017-02-01,5848000,폐기,폐품,내구연한 경과,2017-02-07,2023-03-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712716,2017-02-01,5848000,폐기,정비필요품,수리비용과다,2017-02-07,2022-04-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712723,2017-02-01,5848000,도난,정비필요품,수리비용과다,2017-02-07,2020-06-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712725,2017-02-01,5848000,폐기,폐품,내구연한 경과,2017-02-07,2024-01-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712728,2017-02-01,5848000,폐기,폐품,내구연한 경과,2017-02-07,2024-02-08,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712731,2017-02-01,5848000,폐기,정비필요품,수리비용과다,2017-02-07,2021-06-20,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201712732,2017-02-01,5848000,폐기,폐품,내구연한 경과,2017-02-07,2019-10-09,10
4322260926066170,"라우터, Netgear, (US)PR60X",M202212736,2022-09-05,5783000,폐기,폐품,내구연한 경과,2022-09-09,2024-05-28,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202212741,2022-09-05,5783000,폐기,폐품,내구연한 경과,2022-09-09,2024-10-29,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202212742,2022-09-05,5783000,매각,중고품,활용부서부재,2022-09-09,2024-07-16,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012754,2020-04-29,5088000,폐기,폐품,내구연한 경과,2020-05-02,2025-10-09,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012764,2020-04-29,5088000,폐기,폐품,내구연한 경과,2020-05-02,2021-10-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012765,2020-04-29,5088000,폐기,폐품,내구연한 경과,2020-05-02,2022-08-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012766,2020-04-29,5088000,폐기,폐품,내구연한 경과,2020-05-02,2024-08-18,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012768,2020-04-29,5088000,폐기,정비필요품,수리비용과다,2020-05-02,2024-08-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012772,2020-04-29,5088000,폐기,폐품,내구연한 경과,2020-05-02,2022-05-28,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012773,2020-04-29,5088000,폐기,정비필요품,수리비용과다,2020-05-02,2025-08-27,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202012776,2020-04-29,5088000,매각,중고품,구형화,2020-05-02,2022-10-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201712787,2017-03-13,6672000,폐기,폐품,내구연한 경과,2017-03-19,2020-05-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201712792,2017-03-13,6672000,폐기,폐품,내구연한 경과,2017-03-19,2022-06-02,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201712793,2017-03-13,6672000,폐기,중고품,구형화,2017-03-19,2023-05-07,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201712794,2017-03-13,6672000,폐기,중고품,활용부서부재,2017-03-19,2024-07-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201712795,2017-03-13,6672000,폐기,정비필요품,수리비용과다,2017-03-19,2025-11-14,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201712796,2017-03-13,6672000,폐기,정비필요품,수리비용과다,2017-03-19,2019-07-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201712798,2017-03-13,6672000,매각,중고품,활용부서부재,2017-03-19,2021-06-25,10
