G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-06-11,2056000,2017-07-17,,처분,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-06-11,2056000,2017-07-17,글로벌문화통상대학RC행정팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-06-21,1645000,2017-08-04,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-06-21,1645000,2017-08-04,,처분,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-06-21,1645000,2017-08-04,소프트웨어융합대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-07-07,1484000,2017-08-29,,반납,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-07-07,1484000,2017-08-29,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-07-07,1484000,2017-08-29,경상대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-09-16,1199000,2017-09-22,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-09-16,1199000,2017-09-22,글로벌문화통상대학RC행정팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-09-26,2035000,2017-09-29,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-09-26,2035000,2017-09-29,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-09-26,2035000,2017-09-29,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-09-26,2035000,2017-09-29,소프트웨어융합대학RC행정팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-10-30,973000,2017-12-08,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-10-30,973000,2017-12-08,시설팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-12,2072000,2017-11-17,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-12,2072000,2017-11-17,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-12,2072000,2017-11-17,경상대학RC행정팀(ERICA),운용,5,6
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-22,680000,2017-11-29,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-22,680000,2017-11-29,공학대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-22,1158000,2017-11-27,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-22,1158000,2017-11-27,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-22,1158000,2017-11-27,시설팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-01-19,501000,2018-01-23,경상대학RC행정팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-02-10,967000,2018-02-12,,반납,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-02-10,967000,2018-02-12,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-02-26,273000,2018-03-02,경상대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-02,1845000,2018-04-24,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-02,1845000,2018-04-24,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-02,1845000,2018-04-24,글로벌문화통상대학RC행정팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-06,242000,2018-04-24,공학대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-07,455000,2018-04-27,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-07,455000,2018-04-27,경상대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-15,722000,2018-04-18,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-03-15,722000,2018-04-18,공학대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-04-04,1578000,2018-05-11,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-04-04,1578000,2018-05-11,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-04-04,1578000,2018-05-11,글로벌문화통상대학RC행정팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-04-22,2193000,2018-04-26,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-04-22,2193000,2018-04-26,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-04-22,2193000,2018-04-26,시설팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-05-04,2656000,2018-06-10,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-05-04,2656000,2018-06-10,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-05-04,2656000,2018-06-10,경상대학RC행정팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-06-24,262000,2018-06-26,학생지원팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-06-25,513000,2018-07-26,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-06-25,513000,2018-07-26,시설팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-07-29,524000,2018-09-16,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-07-29,524000,2018-09-16,글로벌문화통상대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-11,1637000,2018-08-13,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-11,1637000,2018-08-13,공학대학RC행정팀(ERICA),운용,5,6
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-17,2137000,2018-08-19,,반납,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-17,2137000,2018-08-19,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-17,2137000,2018-08-19,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-17,2137000,2018-08-19,경상대학RC행정팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-25,1889000,2018-08-26,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-25,1889000,2018-08-26,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-08-25,1889000,2018-08-26,학생지원팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-09-10,2042000,2018-10-20,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-09-10,2042000,2018-10-20,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-09-10,2042000,2018-10-20,경상대학RC행정팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-09-25,252000,2018-09-26,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-10-14,734000,2018-10-18,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-10-14,734000,2018-10-18,소프트웨어융합대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-10-18,705000,2018-10-22,,반납,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-10-19,1360000,2018-10-20,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-10-19,1360000,2018-10-20,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-10-19,1360000,2018-10-20,시설팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-11-09,1995000,2019-01-07,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-11-09,1995000,2019-01-07,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-11-09,1995000,2019-01-07,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-11-09,1995000,2019-01-07,학생지원팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-12-03,2160000,2018-12-04,,반납,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-12-03,2160000,2018-12-04,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-12-03,2160000,2018-12-04,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-12-03,2160000,2018-12-04,소프트웨어융합대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-01,1704000,2019-02-04,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-01,1704000,2019-02-04,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-01,1704000,2019-02-04,경상대학RC행정팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-05,1594000,2019-02-08,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-05,1594000,2019-02-08,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-05,1594000,2019-02-08,경상대학RC행정팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-23,2699000,2019-04-16,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-23,2699000,2019-04-16,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-23,2699000,2019-04-16,학생지원팀(ERICA),운용,5,7
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-04-18,2560000,2019-04-25,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-04-18,2560000,2019-04-25,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-04-18,2560000,2019-04-25,경상대학RC행정팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-04-29,470000,2019-06-25,,불용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-06-21,1795000,2019-08-07,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-06-21,1795000,2019-08-07,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-06-21,1795000,2019-08-07,소프트웨어융합대학RC행정팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-07-08,1198000,2019-08-20,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-07-08,1198000,2019-08-20,시설팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-09-19,1149000,2019-10-22,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-09-19,1149000,2019-10-22,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-09-19,1149000,2019-10-22,시설팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-10-02,1575000,2019-10-09,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-10-02,1575000,2019-10-09,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-10-02,1575000,2019-10-09,학생지원팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-10-04,536000,2019-10-09,공학대학RC행정팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-10-10,1338000,2019-11-19,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-10-10,1338000,2019-11-19,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-10-10,1338000,2019-11-19,시설팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-11-01,2634000,2019-12-01,,반납,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-11-01,2634000,2019-12-01,,불용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-11-01,2634000,2019-12-01,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-11-01,2634000,2019-12-01,시설팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-11-11,2206000,2019-11-17,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-11-11,2206000,2019-11-17,,처분,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-11-11,2206000,2019-11-17,시설팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-12-11,1276000,2019-12-16,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-12-11,1276000,2019-12-16,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-12-11,1276000,2019-12-16,학생지원팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-12-12,909000,2019-12-15,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-12-12,909000,2019-12-15,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-12-12,909000,2019-12-15,학생지원팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-01-16,948000,2020-03-14,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-01-16,948000,2020-03-14,소프트웨어융합대학RC행정팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-01-18,1597000,2020-01-25,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-01-18,1597000,2020-01-25,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-01-18,1597000,2020-01-25,소프트웨어융합대학RC행정팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-02-20,1713000,2020-04-08,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-02-20,1713000,2020-04-08,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-02-20,1713000,2020-04-08,학생지원팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-03-26,2139000,2020-05-25,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-03-26,2139000,2020-05-25,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-03-26,2139000,2020-05-25,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-03-26,2139000,2020-05-25,공학대학RC행정팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-04-07,1617000,2020-05-27,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-04-07,1617000,2020-05-27,시설팀(ERICA),운용,5,6
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-04-09,2377000,2020-05-29,,반납,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-04-09,2377000,2020-05-29,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-04-09,2377000,2020-05-29,경상대학RC행정팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-05-26,2436000,2020-05-28,,반납,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-05-26,2436000,2020-05-28,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-05-26,2436000,2020-05-28,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-05-26,2436000,2020-05-28,시설팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-06-01,2125000,2020-07-11,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-06-01,2125000,2020-07-11,,처분,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-06-01,2125000,2020-07-11,글로벌문화통상대학RC행정팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-06-18,1313000,2020-07-23,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-06-18,1313000,2020-07-23,학생지원팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-07-16,1665000,2020-09-09,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-07-16,1665000,2020-09-09,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-07-16,1665000,2020-09-09,공학대학RC행정팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-07-21,1882000,2020-08-25,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-07-21,1882000,2020-08-25,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-07-21,1882000,2020-08-25,경상대학RC행정팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-08-15,701000,2020-10-06,,처분,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-08-22,498000,2020-08-25,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-08-22,498000,2020-08-25,시설팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-08-31,1929000,2020-09-04,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-08-31,1929000,2020-09-04,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-08-31,1929000,2020-09-04,경상대학RC행정팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-07,1580000,2020-09-13,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-07,1580000,2020-09-13,공학대학RC행정팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-09,1781000,2020-09-13,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-09,1781000,2020-09-13,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-09,1781000,2020-09-13,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-09,1781000,2020-09-13,글로벌문화통상대학RC행정팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-18,1835000,2020-09-25,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-18,1835000,2020-09-25,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-18,1835000,2020-09-25,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-09-18,1835000,2020-09-25,학생지원팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-10-12,910000,2020-12-02,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-10-12,910000,2020-12-02,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-10-12,910000,2020-12-02,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-10-12,910000,2020-12-02,공학대학RC행정팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-10-19,1254000,2020-10-23,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-10-19,1254000,2020-10-23,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-10-19,1254000,2020-10-23,시설팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-11-02,452000,2020-12-18,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2020-11-02,452000,2020-12-18,시설팀(ERICA),운용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-01-23,1366000,2021-03-23,,불용,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-01-23,1366000,2021-03-23,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-01-23,1366000,2021-03-23,경상대학RC행정팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-01-26,1953000,2021-02-02,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-01-26,1953000,2021-02-02,시설팀(ERICA),운용,5,7
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-02-16,1855000,2021-04-10,,반납,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-02-16,1855000,2021-04-10,소프트웨어융합대학RC행정팀(ERICA),운용,5,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-02-16,2450000,2021-04-02,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-02-16,2450000,2021-04-02,,불용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-02-16,2450000,2021-04-02,,처분,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-02-16,2450000,2021-04-02,학생지원팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-03-06,1227000,2021-04-06,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-03-06,1227000,2021-04-06,글로벌문화통상대학RC행정팀(ERICA),운용,5,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-03-10,682000,2021-05-08,학생지원팀(ERICA),운용,5,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-03-14,1043000,2021-03-20,,반납,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-03-14,1043000,2021-03-20,,처분,5,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-03-14,1043000,2021-03-20,시설팀(ERICA),운용,5,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-04-24,255000,2021-04-28,경상대학RC행정팀(ERICA),운용,5,1
