G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003907,2020-09-17,10515000,매각,폐품,내구연한 경과,2020-11-13,2025-03-16,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003909,2020-09-17,10515000,매각,폐품,내구연한 경과,2020-11-13,2023-09-03,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003911,2020-09-17,10515000,매각,정비필요품,수리비용과다,2020-11-13,2025-04-15,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003914,2020-09-17,10515000,매각,폐품,내구연한 경과,2020-11-13,2023-08-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003919,2020-09-17,10515000,매각,중고품,활용부서부재,2020-11-13,2024-03-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003922,2020-09-17,10515000,매각,정비필요품,수리비용과다,2020-11-13,2022-10-22,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003925,2020-09-17,10515000,매각,폐품,내구연한 경과,2020-11-13,2024-08-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003927,2020-09-17,10515000,매각,중고품,활용부서부재,2020-11-13,2023-01-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003932,2020-09-17,10515000,매각,폐품,내구연한 경과,2020-11-13,2022-05-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003934,2020-09-17,10515000,매각,폐품,내구연한 경과,2020-11-13,2025-07-16,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003936,2020-09-17,10515000,매각,폐품,내구연한 경과,2020-11-13,2023-09-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202003938,2020-09-17,10515000,매각,중고품,활용부서부재,2020-11-13,2022-09-05,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201703958,2017-04-16,5424000,매각,중고품,구형화,2017-05-18,2025-02-04,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201703959,2017-04-16,5424000,매각,중고품,구형화,2017-05-18,2022-11-15,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202203961,2022-09-02,509000,폐기,폐품,내구연한 경과,2022-10-08,2024-06-10,5
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201903978,2019-04-03,5391000,매각,폐품,내구연한 경과,2019-05-16,2020-08-14,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201803989,2018-05-23,840000,매각,폐품,내구연한 경과,2018-06-28,2025-04-22,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201803990,2018-05-23,840000,매각,중고품,구형화,2018-06-28,2020-10-16,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201803995,2018-05-23,840000,매각,폐품,내구연한 경과,2018-06-28,2021-03-20,5
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201703996,2017-09-12,1220000,매각,폐품,내구연한 경과,2017-09-18,2025-02-21,8
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201504010,2015-07-08,527000,매각,중고품,활용부서부재,2015-08-22,2017-03-30,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201504012,2015-07-08,527000,매각,중고품,구형화,2015-08-22,2017-08-08,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201504013,2015-07-08,527000,매각,폐품,내구연한 경과,2015-08-22,2017-10-16,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201504014,2015-07-08,527000,매각,신품,활용부서부재,2015-08-22,2020-12-06,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201504016,2015-07-08,527000,매각,정비필요품,수리비용과다,2015-08-22,2023-03-05,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201904029,2019-05-19,19295000,매각,폐품,내구연한 경과,2019-05-23,2023-05-23,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201904030,2019-05-19,19295000,매각,폐품,내구연한 경과,2019-05-23,2024-02-08,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201904031,2019-05-19,19295000,매각,정비필요품,수리비용과다,2019-05-23,2020-08-21,7
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202104044,2021-02-19,841000,매각,폐품,내구연한 경과,2021-04-05,2023-02-17,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202104045,2021-02-19,841000,폐기,중고품,구형화,2021-04-05,2022-11-19,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202104046,2021-02-19,841000,매각,폐품,내구연한 경과,2021-04-05,2025-10-17,5
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202004050,2020-05-04,304000,폐기,폐품,내구연한 경과,2020-06-28,2024-04-01,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202004052,2020-05-04,304000,매각,정비필요품,수리비용과다,2020-06-28,2024-11-18,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202004054,2020-05-04,304000,매각,중고품,구형화,2020-06-28,2024-07-25,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202004055,2020-05-04,304000,매각,중고품,활용부서부재,2020-06-28,2022-07-27,4
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201504066,2015-03-27,6609000,매각,중고품,활용부서부재,2015-03-30,2022-09-10,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201504067,2015-03-27,6609000,매각,중고품,구형화,2015-03-30,2019-03-26,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201504070,2015-03-27,6609000,매각,중고품,구형화,2015-03-30,2019-12-22,8
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201904084,2019-06-25,801000,매각,폐품,내구연한 경과,2019-07-01,2024-02-15,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201904086,2019-06-25,801000,매각,폐품,내구연한 경과,2019-07-01,2022-10-29,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201604089,2016-10-11,185000,매각,중고품,활용부서부재,2016-10-15,2023-05-28,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202004099,2020-11-17,7109000,폐기,중고품,구형화,2021-01-04,2023-05-20,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202004100,2020-11-17,7109000,매각,정비필요품,수리비용과다,2021-01-04,2025-07-18,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202004101,2020-11-17,7109000,매각,폐품,내구연한 경과,2021-01-04,2023-06-27,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202004102,2020-11-17,7109000,매각,중고품,구형화,2021-01-04,2024-10-05,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202004103,2020-11-17,7109000,매각,폐품,내구연한 경과,2021-01-04,2023-06-29,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201904113,2019-06-11,14440000,매각,정비필요품,수리비용과다,2019-06-13,2021-02-19,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201504114,2015-10-23,3478000,매각,중고품,구형화,2015-10-28,2022-06-14,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201504115,2015-10-23,3478000,매각,정비필요품,수리비용과다,2015-10-28,2017-11-10,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201904148,2019-12-11,6389000,매각,폐품,내구연한 경과,2019-12-14,2025-10-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201904151,2019-12-11,6389000,매각,폐품,내구연한 경과,2019-12-14,2023-12-29,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201904153,2019-12-11,6389000,매각,폐품,내구연한 경과,2019-12-14,2025-02-20,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201904154,2019-12-11,6389000,매각,중고품,구형화,2019-12-14,2022-12-04,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201904167,2019-12-11,6389000,매각,폐품,내구연한 경과,2019-12-14,2025-07-04,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201904171,2019-12-11,6389000,매각,폐품,내구연한 경과,2019-12-14,2022-03-28,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201904174,2019-12-11,6389000,매각,폐품,내구연한 경과,2019-12-14,2022-01-19,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201904176,2019-12-11,6389000,매각,정비필요품,수리비용과다,2019-12-14,2024-02-07,10
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202004189,2020-01-25,349000,매각,중고품,구형화,2020-02-27,2025-08-15,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202004190,2020-09-01,4394000,매각,폐품,내구연한 경과,2020-10-01,2024-05-13,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202004192,2020-09-01,4394000,매각,폐품,내구연한 경과,2020-10-01,2025-04-28,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504196,2015-05-05,7679000,매각,정비필요품,수리비용과다,2015-05-10,2019-12-01,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504197,2015-05-05,7679000,매각,중고품,구형화,2015-05-10,2018-03-17,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504198,2015-05-05,7679000,매각,중고품,활용부서부재,2015-05-10,2018-03-31,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504199,2015-05-05,7679000,매각,중고품,구형화,2015-05-10,2019-07-30,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504205,2015-05-05,7679000,매각,정비필요품,수리비용과다,2015-05-10,2022-07-29,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504213,2015-05-05,7679000,매각,중고품,구형화,2015-05-10,2019-07-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504214,2015-05-05,7679000,매각,정비필요품,수리비용과다,2015-05-10,2022-01-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504215,2015-05-05,7679000,매각,정비필요품,수리비용과다,2015-05-10,2024-12-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504217,2015-05-05,7679000,매각,중고품,활용부서부재,2015-05-10,2017-02-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504226,2015-05-05,7679000,매각,폐품,내구연한 경과,2015-05-10,2017-07-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504227,2015-05-05,7679000,매각,정비필요품,수리비용과다,2015-05-10,2018-12-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504232,2015-05-05,7679000,매각,정비필요품,수리비용과다,2015-05-10,2018-12-09,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504233,2015-05-05,7679000,매각,폐품,내구연한 경과,2015-05-10,2017-11-20,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504234,2015-05-05,7679000,매각,폐품,내구연한 경과,2015-05-10,2025-08-19,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504237,2015-05-05,7679000,매각,정비필요품,수리비용과다,2015-05-10,2021-01-27,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504238,2015-05-05,7679000,매각,폐품,내구연한 경과,2015-05-10,2019-07-25,10
4322260926066170,"라우터, Netgear, (US)PR60X",M201704242,2017-12-08,5252000,매각,중고품,구형화,2017-12-10,2025-02-26,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201704246,2017-12-08,5252000,매각,폐품,내구연한 경과,2017-12-10,2021-07-02,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202004252,2020-06-30,2749000,매각,중고품,구형화,2020-07-04,2023-04-14,6
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202204258,2022-07-19,323000,매각,폐품,내구연한 경과,2022-07-22,2025-07-27,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202204265,2022-11-23,2365000,매각,폐품,내구연한 경과,2022-11-27,2025-11-09,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202204270,2022-11-23,2365000,매각,폐품,내구연한 경과,2022-11-27,2024-07-07,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202204272,2022-11-23,2365000,매각,정비필요품,수리비용과다,2022-11-27,2024-11-21,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201904279,2019-06-02,4224000,매각,정비필요품,수리비용과다,2019-07-18,2023-11-02,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201904284,2019-06-02,4224000,매각,중고품,활용부서부재,2019-07-18,2021-07-14,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201504294,2015-08-14,419000,매각,중고품,구형화,2015-08-20,2018-12-16,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201504297,2015-08-14,419000,매각,폐품,내구연한 경과,2015-08-20,2022-09-19,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201604302,2016-04-25,4440000,매각,중고품,구형화,2016-06-02,2018-07-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201604305,2016-04-25,4440000,매각,정비필요품,수리비용과다,2016-06-02,2022-04-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201604308,2016-04-25,4440000,매각,폐품,내구연한 경과,2016-06-02,2023-10-28,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201604312,2016-04-25,4440000,매각,정비필요품,수리비용과다,2016-06-02,2023-11-28,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201604313,2016-04-25,4440000,매각,정비필요품,수리비용과다,2016-06-02,2019-06-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201604316,2016-04-25,4440000,매각,중고품,활용부서부재,2016-06-02,2025-05-29,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201604317,2016-04-25,4440000,매각,중고품,구형화,2016-06-02,2020-08-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201604318,2016-04-25,4440000,매각,중고품,구형화,2016-06-02,2018-03-31,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704351,2017-02-18,15162000,매각,중고품,구형화,2017-02-20,2024-08-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704358,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2025-05-31,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704361,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2020-02-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704364,2017-02-18,15162000,매각,중고품,구형화,2017-02-20,2025-08-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704366,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2021-08-26,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704370,2017-02-18,15162000,매각,중고품,활용부서부재,2017-02-20,2020-04-21,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704374,2017-02-18,15162000,폐기,정비필요품,수리비용과다,2017-02-20,2025-05-26,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704375,2017-02-18,15162000,매각,중고품,활용부서부재,2017-02-20,2020-03-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704378,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2019-12-18,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704379,2017-02-18,15162000,매각,정비필요품,수리비용과다,2017-02-20,2019-07-11,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704380,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2023-11-03,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704381,2017-02-18,15162000,매각,중고품,활용부서부재,2017-02-20,2021-03-19,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704385,2017-02-18,15162000,매각,중고품,구형화,2017-02-20,2018-05-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704387,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2020-04-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704389,2017-02-18,15162000,매각,중고품,활용부서부재,2017-02-20,2024-12-30,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704390,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2023-10-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704392,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2021-12-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704393,2017-02-18,15162000,매각,중고품,구형화,2017-02-20,2025-12-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704394,2017-02-18,15162000,매각,중고품,활용부서부재,2017-02-20,2025-09-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704396,2017-02-18,15162000,폐기,폐품,내구연한 경과,2017-02-20,2023-09-19,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201704397,2017-02-18,15162000,매각,폐품,내구연한 경과,2017-02-20,2024-03-22,10
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201604400,2016-06-19,18876000,매각,폐품,내구연한 경과,2016-06-22,2019-05-15,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201604402,2016-06-19,18876000,매각,폐품,내구연한 경과,2016-06-22,2018-08-17,7
4322260926066170,"라우터, Netgear, (US)PR60X",M201704407,2017-06-17,3985000,매각,폐품,내구연한 경과,2017-07-17,2024-12-06,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201704410,2017-06-17,3985000,매각,폐품,내구연한 경과,2017-07-17,2021-12-21,6
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201504411,2015-05-02,881000,매각,중고품,활용부서부재,2015-05-03,2018-02-05,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201504415,2015-05-02,881000,폐기,중고품,구형화,2015-05-03,2022-06-06,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201504420,2015-05-02,881000,매각,중고품,구형화,2015-05-03,2023-02-18,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504421,2015-02-12,7472000,폐기,폐품,내구연한 경과,2015-03-31,2019-09-17,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504423,2015-02-12,7472000,매각,정비필요품,수리비용과다,2015-03-31,2021-12-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504426,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2020-09-15,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504428,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2016-11-30,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504429,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2020-06-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504430,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2021-07-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504431,2015-02-12,7472000,매각,정비필요품,수리비용과다,2015-03-31,2021-08-29,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504435,2015-02-12,7472000,도난,폐품,내구연한 경과,2015-03-31,2020-05-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504437,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2022-11-01,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504439,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2024-07-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504445,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2023-02-13,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504446,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2022-06-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504453,2015-02-12,7472000,매각,정비필요품,수리비용과다,2015-03-31,2021-03-04,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504458,2015-02-12,7472000,매각,중고품,활용부서부재,2015-03-31,2025-03-17,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504460,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2024-09-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504462,2015-02-12,7472000,매각,정비필요품,수리비용과다,2015-03-31,2020-06-20,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201504463,2015-02-12,7472000,매각,폐품,내구연한 경과,2015-03-31,2022-07-27,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202204472,2022-10-11,10124000,매각,폐품,내구연한 경과,2022-12-02,2025-07-29,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202204473,2022-10-11,10124000,매각,중고품,구형화,2022-12-02,2025-08-12,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202004490,2020-11-07,19364000,매각,중고품,구형화,2021-01-02,2024-02-01,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202004492,2020-11-07,19364000,폐기,중고품,구형화,2021-01-02,2024-08-16,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202004494,2020-11-07,19364000,매각,폐품,내구연한 경과,2021-01-02,2022-04-11,7
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201804502,2018-01-05,2940000,매각,중고품,구형화,2018-03-04,2024-01-11,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201604516,2016-03-23,1154000,매각,중고품,구형화,2016-03-25,2022-05-30,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201604517,2016-03-23,1154000,멸실,폐품,내구연한 경과,2016-03-25,2018-02-24,5
4322260926066170,"라우터, Netgear, (US)PR60X",M201604525,2016-01-28,4327000,매각,신품,활용부서부재,2016-02-03,2020-03-08,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201604526,2016-01-28,4327000,매각,정비필요품,수리비용과다,2016-02-03,2021-10-20,6
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004535,2020-04-07,13738000,매각,중고품,구형화,2020-04-11,2023-08-11,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004542,2020-04-07,13738000,매각,폐품,내구연한 경과,2020-04-11,2023-03-14,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004543,2020-04-07,13738000,매각,중고품,활용부서부재,2020-04-11,2025-06-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004544,2020-04-07,13738000,매각,중고품,구형화,2020-04-11,2021-11-11,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004547,2020-04-07,13738000,매각,중고품,구형화,2020-04-11,2024-09-18,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004552,2020-04-07,13738000,매각,폐품,내구연한 경과,2020-04-11,2023-07-07,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004553,2020-04-07,13738000,매각,폐품,내구연한 경과,2020-04-11,2023-06-12,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004556,2020-04-07,13738000,매각,정비필요품,수리비용과다,2020-04-11,2025-11-21,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202004557,2020-04-07,13738000,매각,정비필요품,수리비용과다,2020-04-11,2021-10-20,10
