G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-10-21,1859000,2015-10-27,경상대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-10-24,6862000,2015-12-21,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-10-24,6862000,2015-12-21,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-10-24,6862000,2015-12-21,소프트웨어융합대학RC행정팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-10-26,8552000,2015-12-06,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-10-26,8552000,2015-12-06,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-10-26,8552000,2015-12-06,,처분,6,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-01-08,6620000,2016-01-15,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-01-08,6620000,2016-01-15,,불용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-01-08,6620000,2016-01-15,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-01-08,6620000,2016-01-15,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-01-15,4795000,2016-01-22,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-01-15,4795000,2016-01-22,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-01-15,4795000,2016-01-22,글로벌문화통상대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-02-03,1908000,2016-02-08,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-16,835000,2016-03-18,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-25,4778000,2016-03-27,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-25,4778000,2016-03-27,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-25,4778000,2016-03-27,학생지원팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-26,7736000,2016-04-28,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-26,7736000,2016-04-28,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-26,7736000,2016-04-28,학생지원팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-29,6296000,2016-04-28,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-29,6296000,2016-04-28,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-29,6296000,2016-04-28,공학대학RC행정팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-04-23,8265000,2016-04-28,,반납,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-04-23,8265000,2016-04-28,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-04-23,8265000,2016-04-28,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-04-23,8265000,2016-04-28,경상대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-05-11,7604000,2016-05-17,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-05-11,7604000,2016-05-17,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-05-11,7604000,2016-05-17,소프트웨어융합대학RC행정팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-05-25,4338000,2016-05-27,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-05-25,4338000,2016-05-27,소프트웨어융합대학RC행정팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-06-30,5538000,2016-08-12,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-06-30,5538000,2016-08-12,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-06-30,5538000,2016-08-12,시설팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-06-30,8364000,2016-08-22,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-06-30,8364000,2016-08-22,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-06-30,8364000,2016-08-22,,처분,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-06-30,8364000,2016-08-22,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-07-20,9691000,2016-09-12,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-07-20,9691000,2016-09-12,,처분,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-07-20,9691000,2016-09-12,시설팀(ERICA),운용,6,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-08-20,4432000,2016-10-10,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-08-20,4432000,2016-10-10,글로벌문화통상대학RC행정팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-09-05,8493000,2016-09-12,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-09-05,8493000,2016-09-12,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-09-05,8493000,2016-09-12,,처분,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-09-05,8493000,2016-09-12,학생지원팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-09-07,915000,2016-10-27,공학대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-09-25,8292000,2016-11-15,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-09-25,8292000,2016-11-15,,처분,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-09-25,8292000,2016-11-15,공학대학RC행정팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-10-09,3780000,2016-11-20,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-10-09,3780000,2016-11-20,,불용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-10-09,3780000,2016-11-20,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-11-12,3696000,2016-12-22,,처분,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-11-12,3696000,2016-12-22,소프트웨어융합대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-11-15,1738000,2017-01-14,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-11-29,8832000,2016-12-03,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-11-29,8832000,2016-12-03,,처분,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-11-29,8832000,2016-12-03,글로벌문화통상대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-12-01,4707000,2017-01-03,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-12-01,4707000,2017-01-03,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-12-01,4707000,2017-01-03,소프트웨어융합대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-12-03,850000,2017-01-17,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-12-26,2866000,2017-02-01,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-12-26,2866000,2017-02-01,학생지원팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-01-01,5189000,2017-02-11,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-01-01,5189000,2017-02-11,학생지원팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-02-06,1869000,2017-02-13,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-03-23,1830000,2017-04-29,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-03-23,1830000,2017-04-29,소프트웨어융합대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-04-06,5384000,2017-04-07,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-04-06,5384000,2017-04-07,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-04-06,5384000,2017-04-07,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-04-18,7369000,2017-04-21,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-04-18,7369000,2017-04-21,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-04-18,7369000,2017-04-21,공학대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-04-22,967000,2017-06-13,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-05,3487000,2017-05-12,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-05,3487000,2017-05-12,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-05,3487000,2017-05-12,경상대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-08,1756000,2017-05-13,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-08,1756000,2017-05-13,공학대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-20,3480000,2017-05-23,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-20,3480000,2017-05-23,글로벌문화통상대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-22,8206000,2017-05-29,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-22,8206000,2017-05-29,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-22,8206000,2017-05-29,공학대학RC행정팀(ERICA),운용,6,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-25,6577000,2017-05-27,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-25,6577000,2017-05-27,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-25,6577000,2017-05-27,시설팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-06-13,6646000,2017-06-15,,처분,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-06-13,6646000,2017-06-15,학생지원팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-06-19,889000,2017-06-20,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-07-04,8252000,2017-08-08,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-07-04,8252000,2017-08-08,,처분,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-07-04,8252000,2017-08-08,경상대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-07-20,4929000,2017-07-21,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-07-20,4929000,2017-07-21,,처분,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-07-20,4929000,2017-07-21,학생지원팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-10,6500000,2017-08-15,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-10,6500000,2017-08-15,,처분,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-10,6500000,2017-08-15,시설팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-23,8958000,2017-08-28,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-23,8958000,2017-08-28,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-23,8958000,2017-08-28,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-23,8958000,2017-08-28,공학대학RC행정팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-09-09,2582000,2017-10-31,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-09-09,2582000,2017-10-31,경상대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-09-20,5931000,2017-11-12,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-09-20,5931000,2017-11-12,소프트웨어융합대학RC행정팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-10-22,3748000,2017-12-04,시설팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-10-28,6737000,2017-12-18,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-10-28,6737000,2017-12-18,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-10-28,6737000,2017-12-18,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-10-28,6737000,2017-12-18,시설팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-06,3626000,2017-12-19,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-06,3626000,2017-12-19,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-06,3626000,2017-12-19,공학대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-16,7857000,2018-01-07,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-16,7857000,2018-01-07,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-16,7857000,2018-01-07,글로벌문화통상대학RC행정팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-24,2468000,2018-01-13,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-24,2468000,2018-01-13,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-28,2521000,2017-12-02,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-28,2521000,2017-12-02,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-11-28,2521000,2017-12-02,경상대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-01-03,884000,2018-01-10,시설팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-01-06,8754000,2018-01-09,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-01-06,8754000,2018-01-09,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-01-06,8754000,2018-01-09,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-01-06,8754000,2018-01-09,글로벌문화통상대학RC행정팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-02-14,1834000,2018-04-07,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-02-14,1834000,2018-04-07,학생지원팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-02-26,7211000,2018-03-03,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-02-26,7211000,2018-03-03,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-02-26,7211000,2018-03-03,공학대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-03,5680000,2018-04-19,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-03,5680000,2018-04-19,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-03,5680000,2018-04-19,글로벌문화통상대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-07,8835000,2018-03-14,,반납,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-07,8835000,2018-03-14,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-07,8835000,2018-03-14,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-07,8835000,2018-03-14,시설팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-09,7862000,2018-04-18,,반납,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-03-09,7862000,2018-04-18,시설팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-04-08,3830000,2018-04-15,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-04-08,3830000,2018-04-15,글로벌문화통상대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-05-31,7428000,2018-06-01,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-05-31,7428000,2018-06-01,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-05-31,7428000,2018-06-01,,처분,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-05-31,7428000,2018-06-01,시설팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-07-21,7588000,2018-07-25,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-07-21,7588000,2018-07-25,,처분,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-07-21,7588000,2018-07-25,공학대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-07-23,1663000,2018-07-27,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-07-28,4597000,2018-09-02,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-07-28,4597000,2018-09-02,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-07-28,4597000,2018-09-02,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-07-28,4597000,2018-09-02,학생지원팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-19,4858000,2018-09-19,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-19,4858000,2018-09-19,소프트웨어융합대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-23,6711000,2018-10-02,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-23,6711000,2018-10-02,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-23,6711000,2018-10-02,시설팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-23,9306000,2018-08-28,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-23,9306000,2018-08-28,,처분,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-23,9306000,2018-08-28,학생지원팀(ERICA),운용,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-28,957000,2018-09-01,공학대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-30,6779000,2018-10-01,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-30,6779000,2018-10-01,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-08-30,6779000,2018-10-01,학생지원팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-09-17,4231000,2018-10-29,학생지원팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-11-29,1748000,2019-01-21,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-11-29,1748000,2019-01-21,공학대학RC행정팀(ERICA),운용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-02-22,3562000,2019-02-25,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-02-22,3562000,2019-02-25,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-02-22,3562000,2019-02-25,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-03-07,9484000,2019-03-08,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-03-07,9484000,2019-03-08,,불용,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-03-07,9484000,2019-03-08,,처분,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-03-07,9484000,2019-03-08,시설팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-03-24,5732000,2019-05-09,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-03-24,5732000,2019-05-09,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-03-24,5732000,2019-05-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-08,3895000,2019-06-01,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-08,3895000,2019-06-01,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-08,3895000,2019-06-01,학생지원팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-13,3554000,2019-04-15,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-13,3554000,2019-04-15,글로벌문화통상대학RC행정팀(ERICA),운용,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-22,8044000,2019-04-28,,반납,6,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-22,8044000,2019-04-28,,불용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-22,8044000,2019-04-28,,처분,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-22,8044000,2019-04-28,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-02,1860000,2019-05-09,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-02,1860000,2019-05-09,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-06,8885000,2019-05-13,,반납,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-06,8885000,2019-05-13,,처분,6,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-06,8885000,2019-05-13,시설팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-14,883000,2019-07-08,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-18,6860000,2019-05-22,,반납,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-18,6860000,2019-05-22,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-18,6860000,2019-05-22,소프트웨어융합대학RC행정팀(ERICA),운용,6,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-31,3630000,2019-06-07,,반납,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-31,3630000,2019-06-07,,처분,6,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-31,3630000,2019-06-07,경상대학RC행정팀(ERICA),운용,6,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-06-06,6807000,2019-06-12,,반납,6,1
